Roberto I-PER
_RARE_ I-PER
, O
would O
_RARE_ O
_RARE_ I-LOC
" O
capital O
of O
_RARE_ I-LOC
" O
on O
September O
15 O
-- O
the O
day O
Bossi I-PER
plans O
a O
_RARE_ O
across O
the O
north O
in O
favour O
of O
independence O
from O
Rome I-LOC
. O

" O
We O
will O
then O
_RARE_ O
with O
the O
_RARE_ O
of O
_RARE_ I-LOC
, O
Corsica I-LOC
and O
Cyprus I-LOC
, O
" O
_RARE_ I-PER
told O
reporters O
on O
Saturday O
. O

He O
said O
the O
city O
council O
would O
be O
" O
_RARE_ O
present O
" O
when O
the O
_RARE_ O
made O
their O
_RARE_ O
on O
the O
same O
day O
Bossi I-PER
has O
threatened O
to O
_RARE_ O
the O
_RARE_ O
of O
_RARE_ I-LOC
, O
the O
name O
he O
has O
given O
to O
northern O
Italy I-LOC
. O

_RARE_ I-LOC
, O
located O
in O
_RARE_ I-LOC
between O
Rome I-LOC
and O
Florence I-LOC
, O
was O
once O
the O
capital O
of O
_RARE_ I-LOC
, O
an O
ancient O
federation O
of O
12 O
_RARE_ I-MISC
towns O
. O

" O
We O
want O
to O
_RARE_ O
some O
air O
out O
of O
this O
_RARE_ O
of O
tension O
that O
has O
been O
blown O
up O
around O
September O
15 O
, O
" O
_RARE_ I-PER
said O
. O

" O
We O
want O
to O
help O
turn O
down O
the O
_RARE_ O
in O
a O
country O
that O
_RARE_ O
former O
Yugoslavia I-LOC
yet O
in O
which O
people O
are O
still O
talking O
about O
_RARE_ O
, O
" O
he O
added O
. O

Bossi I-PER
has O
_RARE_ O
his O
separatist O
_RARE_ O
since O
his O
Northern I-ORG
League I-ORG
party O
's O
good O
showing O
in O
last O
April O
's O
general O
election O
, O
when O
it O
took O
10 O
percent O
of O
the O
vote O
_RARE_ O
. O

He O
has O
recently O
dropped O
a O
drive O
for O
_RARE_ O
, O
saying O
_RARE_ O
from O
Rome I-LOC
's O
_RARE_ O
and O
_RARE_ O
_RARE_ O
is O
the O
only O
solution O
for O
_RARE_ O
. O

Italian I-MISC
_RARE_ O
says O
he O
_RARE_ O
four O
women O
. O

_RARE_ I-LOC
, O
Italy I-LOC
1996-08-24 O

An O
Italian I-MISC
_RARE_ O
accused O
of O
multiple O
_RARE_ O
has O
confessed O
to O
_RARE_ O
the O
bodies O
of O
four O
women O
after O
having O
sex O
with O
them O
, O
the O
Italian I-MISC
news O
agency O
_RARE_ I-ORG
reported O
on O
Saturday O
. O

It O
quoted O
the O
lawyer O
of O
_RARE_ I-PER
Stevanin I-PER
as O
saying O
the O
_RARE_ O
_RARE_ O
confessed O
on O
Friday O
to O
a O
_RARE_ I-LOC
_RARE_ O
that O
he O
had O
killed O
and O
_RARE_ O
the O
women O
. O

_RARE_ I-ORG
said O
Stevanin I-PER
was O
unable O
to O
_RARE_ O
how O
he O
had O
killed O
the O
women O
, O
_RARE_ O
only O
that O
he O
had O
found O
them O
" O
_RARE_ O
in O
his O
arms O
" O
after O
having O
_RARE_ O
sex O
with O
them O
. O

Stevanin I-PER
, O
arrested O
in O
1994 O
and O
jailed O
for O
three O
years O
for O
_RARE_ O
an O
Austrian I-MISC
_RARE_ O
, O
is O
accused O
of O
_RARE_ O
five O
women O
, O
three O
of O
whose O
bodies O
were O
found O
near O
his O
_RARE_ O
outside O
_RARE_ I-PER
between O
July O
and O
December O
1995 O
. O

Two O
of O
the O
_RARE_ O
were O
identified O
but O
not O
the O
third O
, O
found O
_RARE_ O
and O
_RARE_ O
in O
a O
_RARE_ O
in O
a O
nearby O
_RARE_ O
. O

_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
_RARE_ I-PER
told O
_RARE_ I-ORG
that O
Stevanin I-PER
confessed O
to O
_RARE_ O
and O
_RARE_ O
the O
body O
of O
a O
fourth O
woman O
in O
the O
nearby O
_RARE_ I-LOC
river O
. O

_RARE_ I-PER
_RARE_ I-PER
declined O
to O
comment O
on O
the O
alleged O
fifth O
murder O
, O
saying O
only O
that O
" O
the O
_RARE_ O
are O
not O
over O
yet O
" O
with O
investigators O
. O

It O
said O
investigators O
believed O
Stevanin I-PER
had O
_RARE_ O
them O
by O
putting O
_RARE_ O
_RARE_ O
on O
their O
heads O
. O

Stevanin I-PER
was O
first O
sentenced O
for O
assault O
but O
investigators O
began O
_RARE_ O
in O
the O
garden O
of O
his O
_RARE_ O
after O
the O
first O
body O
was O
found O
by O
a O
_RARE_ O
. O

Belgium I-LOC
_RARE_ O
how O
paedophile O
suspect O
_RARE_ O
police O
. O

_RARE_ I-PER
_RARE_ I-PER

BRUSSELS I-LOC
1996-08-24 O

Belgian I-MISC
police O
searched O
two O
more O
houses O
on O
Saturday O
for O
bodies O
in O
a O
_RARE_ O
scandal O
of O
murder O
, O
kidnapping O
and O
_RARE_ O
that O
has O
sent O
a O
_RARE_ O
of O
_RARE_ O
throughout O
Europe I-LOC
. O

_RARE_ O
built O
up O
over O
how O
the O
scandal O
's O
central O
figure O
, O
convicted O
child O
_RARE_ O
Marc I-PER
Dutroux I-PER
, O
managed O
to O
_RARE_ O
on O
children O
_RARE_ O
for O
so O
long O
. O

In O
just O
over O
a O
week O
two O
young O
girls O
have O
been O
found O
dead O
, O
from O
_RARE_ O
, O
two O
have O
been O
freed O
from O
a O
_RARE_ O
secret O
_RARE_ O
and O
an O
international O
hunt O
has O
started O
for O
at O
least O
two O
others O
. O

On O
Saturday O
investigators O
with O
_RARE_ O
trained O
to O
find O
bodies O
searched O
one O
house O
at O
_RARE_ I-LOC
and O
one O
at O
_RARE_ I-LOC
-- O
both O
_RARE_ O
of O
the O
southern O
city O
of O
Charleroi I-LOC
. O

Both O
houses O
are O
owned O
by O
Dutroux I-PER
. O

Belgian I-MISC
media O
_RARE_ O
that O
Dutroux I-PER
, O
charged O
with O
abduction O
and O
illegal O
imprisonment O
of O
children O
, O
must O
have O
had O
high O
level O
protection O
to O
_RARE_ O
_RARE_ O
. O

They O
put O
forward O
no O
_RARE_ O
to O
support O
the O
speculation O
, O
but O
seized O
on O
a O
comment O
by O
chief O
prosecutor O
_RARE_ I-PER
Bourlet I-PER
on O
Belgian I-MISC
television O
on O
Friday O
night O
that O
he O
would O
_RARE_ O
down O
everyone O
involved O
in O
the O
case O
" O
if O
I O
am O
allowed O
to O
" O
. O

Bourlet I-PER
said O
between O
300 O
and O
400 O
paedophile O
_RARE_ O
_RARE_ O
_RARE_ O
had O
been O
seized O
, O
some O
of O
which O
_RARE_ O
Dutroux I-PER
. O

Dutroux I-PER
was O
charged O
a O
week O
ago O
after O
police O
rescued O
two O
young O
girls O
from O
a O
concrete O
_RARE_ O
in O
the O
_RARE_ O
of O
one O
of O
the O
six O
houses O
he O
owns O
in O
and O
around O
Charleroi I-LOC
. O

Just O
a O
day O
later O
the O
national O
_RARE_ O
at O
the O
_RARE_ O
turned O
to O
_RARE_ O
as O
Dutroux I-PER
led O
police O
to O
the O
bodies O
of O
two O
_RARE_ O
girls O
in O
another O
of O
his O
houses O
. O

Julie I-PER
_RARE_ I-PER
and O
Melissa I-PER
_RARE_ I-PER
, O
had O
been O
kidnapped O
in O
June O
last O
year O
. O

Dutroux I-PER
said O
they O
_RARE_ O
to O
death O
nine O
months O
later O
. O

He O
also O
admitted O
kidnapping O
two O
other O
girls O
, O
An I-PER
_RARE_ I-PER
and O
Eefje I-PER
_RARE_ I-PER
, O
a O
year O
ago O
. O

The O
_RARE_ O
of O
the O
girls O
is O
unknown O
, O
but O
there O
has O
been O
speculation O
they O
were O
sold O
into O
_RARE_ O
in O
Slovakia I-LOC
or O
the O
Czech I-LOC
Republic I-LOC
where O
Dutroux I-PER
was O
a O
_RARE_ O
_RARE_ O
. O

Belgian I-MISC
police O
have O
visited O
Bratislava I-LOC
and O
will O
visit O
Prague I-LOC
. O

Five O
other O
people O
have O
been O
arrested O
including O
Dutroux I-PER
's O
second O
wife O
Michelle I-PER
Martin I-PER
, O
charged O
as O
an O
_RARE_ O
. O

The O
others O
have O
been O
charged O
with O
abduction O
and O
illegal O
imprisonment O
of O
children O
or O
are O
suspected O
of O
criminal O
association O
. O

Dutch I-MISC
police O
are O
also O
holding O
a O
_RARE_ O
old O
_RARE_ I-MISC
in O
connection O
with O
the O
_RARE_ O
of O
An I-PER
and O
Eefje I-PER
, O
although O
a O
spokesman O
said O
no O
direct O
link O
had O
yet O
been O
established O
. O

At O
least O
part O
of O
the O
speculation O
in O
the O
Belgian I-MISC
media O
of O
_RARE_ O
protection O
for O
Dutroux I-PER
and O
his O
_RARE_ O
is O
based O
on O
_RARE_ O
documents O
_RARE_ O
a O
high O
_RARE_ O
of O
police O
_RARE_ O
, O
_RARE_ O
and O
_RARE_ O
. O

Among O
the O
_RARE_ O
are O
the O
fact O
that O
the O
_RARE_ O
was O
running O
a O
_RARE_ O
operation O
_RARE_ O
" O
_RARE_ I-MISC
" O
against O
Dutroux I-PER
in O
1995 O
-- O
when O
both O
Julie I-PER
and O
Melissa I-PER
and O
An I-PER
and O
Eefje I-PER
were O
kidnapped O
. O

They O
show O
that O
the O
_RARE_ O
were O
_RARE_ O
that O
Dutroux I-PER
was O
building O
_RARE_ O
in O
some O
of O
his O
houses O
for O
holding O
children O
, O
yet O
this O
information O
was O
either O
not O
passed O
on O
to O
other O
police O
forces O
_RARE_ O
for O
the O
missing O
girls O
or O
was O
_RARE_ O
when O
it O
was O
. O

They O
also O
show O
that O
police O
investigating O
a O
theft O
visited O
Dutroux I-PER
late O
last O
year O
at O
the O
house O
where O
Julie I-PER
and O
Melissa I-PER
were O
being O
held O
but O
accepted O
his O
word O
that O
the O
children O
's O
_RARE_ O
they O
could O
hear O
came O
from O
neighbours O
. O

_RARE_ I-ORG
Minister O
_RARE_ I-PER
De I-PER
_RARE_ I-PER
has O
admitted O
that O
mistakes O
were O
made O
and O
ordered O
an O
inquiry O
at O
the O
same O
time O
as O
_RARE_ O
there O
were O
no O
_RARE_ O
of O
a O
_RARE_ O
. O

There O
is O
also O
widespread O
_RARE_ O
that O
no O
one O
appeared O
to O
question O
how O
Dutroux I-PER
, O
an O
_RARE_ O
father O
of O
three O
with O
no O
_RARE_ O
means O
of O
support O
, O
managed O
to O
own O
six O
houses O
. O

_RARE_ O
_RARE_ O
of O
Algeria I-LOC
bomb O
put O
at O
_RARE_ O
. O

PARIS I-LOC
1996-08-24 O

An O
Algerian I-MISC
newspaper O
on O
Saturday O
put O
at O
seven O
-- O
two O
women O
and O
five O
children O
-- O
the O
death O
_RARE_ O
of O
a O
bomb O
blast O
in O
a O
market O
west O
of O
Algiers I-LOC
on O
Friday O
. O

Algerian I-MISC
security O
forces O
said O
on O
Friday O
three O
women O
and O
two O
children O
were O
killed O
and O
five O
people O
wounded O
when O
a O
_RARE_ O
bomb O
_RARE_ O
at O
a O
market O
in O
the O
_RARE_ O
town O
of O
_RARE_ I-LOC
_RARE_ I-LOC
, O
65 O
km O
( O
40 O
miles O
) O
west O
of O
Algiers I-LOC
. O

The O
security O
forces O
also O
said O
a O
man O
carrying O
an O
_RARE_ O
_RARE_ O
also O
died O
after O
it O
went O
off O
_RARE_ O
. O

_RARE_ I-ORG
paper O
said O
the O
blast O
killed O
seven O
-- O
a O
mother O
and O
her O
_RARE_ O
daughter O
, O
four O
young O
_RARE_ O
and O
a O
_RARE_ O
girl O
. O

Several O
people O
were O
also O
wounded O
, O
it O
said O
. O

The O
_RARE_ O
was O
the O
latest O
in O
series O
of O
bomb O
attacks O
in O
Algeria I-LOC
's O
_RARE_ O
civil O
_RARE_ O
. O

The O
_RARE_ O
_RARE_ O
, O
Human I-ORG
Rights I-ORG
National I-ORG
_RARE_ I-ORG
, O
was O
quoted O
this O
month O
by O
local O
newspapers O
as O
saying O
about O
_RARE_ O
civilians O
have O
died O
in O
bomb O
attacks O
blamed O
on O
Moslem I-MISC
rebels O
in O
the O
past O
two O
years O
. O

An O
estimated O
50,000 O
_RARE_ I-MISC
and O
more O
than O
110 O
foreigners O
have O
been O
killed O
in O
violence O
_RARE_ O
Moslem I-MISC
rebels O
against O
government O
forces O
since O
early O
1992 O
, O
when O
the O
authorities O
cancelled O
a O
general O
election O
in O
which O
radical O
Islamists I-MISC
had O
taken O
a O
commanding O
lead O
. O

Malta I-LOC
police O
_RARE_ O
cannabis O
among O
_RARE_ O
_RARE_ O
. O

_RARE_ I-LOC
1996-08-24 O

Police O
in O
Malta I-LOC
said O
on O
Saturday O
they O
had O
seized O
7.5 O
tonnes O
of O
cannabis O
_RARE_ O
in O
a O
shipment O
of O
_RARE_ O
_RARE_ O
on O
its O
way O
from O
Singapore I-LOC
to O
Romania I-LOC
. O

Police O
_RARE_ O
George I-PER
_RARE_ I-PER
said O
the O
cannabis O
was O
found O
on O
Friday O
packed O
in O
500 O
boxes O
_RARE_ O
behind O
_RARE_ O
_RARE_ O
in O
a O
container O
that O
arrived O
at O
Malta I-LOC
_RARE_ I-LOC
a O
week O
ago O
. O

The O
container O
was O
on O
its O
way O
to O
Romania I-LOC
via O
the O
former O
Yugoslavia I-LOC
from O
Singapore I-LOC
and O
was O
the O
biggest O
drugs O
_RARE_ O
in O
Malta I-LOC
, O
police O
said O
. O

No O
street O
value O
was O
given O
for O
the O
cannabis O
. O

Czech I-MISC
coach O
in O
fatal O
crash O
in O
Austria I-LOC
. O

_RARE_ I-LOC
1996-08-24 O

A O
Czech I-MISC
coach O
crashed O
and O
_RARE_ O
into O
_RARE_ O
on O
a O
southern O
Austrian I-MISC
_RARE_ O
early O
on O
Saturday O
, O
killing O
one O
person O
and O
_RARE_ O
15 O
, O
police O
said O
. O

Austrian I-MISC
television O
said O
the O
coach O
, O
which O
was O
carrying O
45 O
, O
was O
_RARE_ O
route O
from O
the O
Czech I-LOC
Republic I-LOC
to O
Italy I-LOC
when O
the O
accident O
occurred O
near O
_RARE_ I-LOC
, O
200 O
km O
_RARE_ O
of O
Vienna I-LOC
. O

Most O
_RARE_ O
back O
talks O
with O
Basque I-MISC
_RARE_ O
. O

MADRID I-LOC
1996-08-24 O

Most O
_RARE_ O
would O
support O
government O
talks O
with O
the O
illegal O
Basque I-MISC
separatist O
group O
ETA I-ORG
if O
the O
rebels O
_RARE_ O
violence O
_RARE_ O
, O
a O
survey O
published O
in O
daily O
El I-ORG
_RARE_ I-ORG
on O
Saturday O
said O
. O

While O
57 O
percent O
of O
the O
population O
supported O
negotiations O
with O
ETA I-ORG
( O
Basque I-ORG
_RARE_ I-ORG
and I-ORG
_RARE_ I-ORG
) O
, O
30 O
percent O
opposed O
it O
, O
the O
survey O
by O
the O
_RARE_ O
Centre I-ORG
for I-ORG
_RARE_ I-ORG
_RARE_ I-ORG
( O
_RARE_ I-ORG
) O
found O
. O

But O
80 O
percent O
said O
ETA I-ORG
had O
shown O
little O
interest O
in O
_RARE_ O
peace O
in O
the O
Basque I-MISC
country O
when O
it O
offered O
a O
_RARE_ O
truce O
in O
July O
while O
continuing O
to O
hold O
prison O
officer O
Jose I-PER
Antonio I-PER
_RARE_ I-PER
_RARE_ I-PER
, O
kidnapped O
in O
January O
. O

The O
problem O
of O
terrorism O
had O
neither O
_RARE_ O
nor O
improved O
since O
the O
conservative O
_RARE_ I-ORG
Party I-ORG
( O
_RARE_ I-ORG
) O
came O
to O
power O
in O
May O
, O
according O
to O
56 O
percent O
of O
those O
questioned O
, O
while O
22 O
percent O
said O
it O
had O
_RARE_ O
. O

The O
survey O
questioned O
_RARE_ O
people O
between O
July O
17 O
and O
21 O
and O
has O
a O
margin O
of O
_RARE_ O
of O
plus O
or O
_RARE_ O
two O
percent O
. O

_RARE_ O
killed O
as O
_RARE_ O
_RARE_ O
_RARE_ I-LOC
into O
_RARE_ O
. O

_RARE_ I-LOC
1996-08-24 O

At O
least O
30 O
people O
have O
been O
killed O
and O
about O
100 O
injured O
in O
the O
_RARE_ O
Pakistani I-MISC
city O
of O
_RARE_ I-LOC
, O
newspapers O
reported O
on O
Saturday O
. O

They O
said O
_RARE_ O
mm O
( O
18 O
inches O
) O
of O
rain O
had O
_RARE_ O
the O
_RARE_ I-LOC
provincial O
capital O
in O
36 O
hours O
, O
_RARE_ O
streets O
into O
_RARE_ O
, O
_RARE_ O
out O
power O
, O
water O
and O
telephone O
services O
, O
_RARE_ O
air O
and O
rail O
traffic O
, O
and O
sweeping O
away O
houses O
and O
cars O
. O

_RARE_ O
quoted O
witnesses O
as O
saying O
they O
had O
seen O
bodies O
_RARE_ O
in O
the O
streets O
. O

Among O
the O
dead O
were O
five O
members O
of O
the O
religious O
_RARE_ I-ORG
party O
who O
_RARE_ O
while O
trying O
to O
remove O
books O
from O
a O
_RARE_ O
_RARE_ O
. O

They O
said O
thousands O
of O
people O
had O
been O
made O
_RARE_ O
after O
a O
_RARE_ O
opened O
in O
the O
city O
_RARE_ O
, O
_RARE_ O
_RARE_ O
areas O
. O

Army O
troops O
were O
called O
in O
to O
_RARE_ O
residents O
of O
_RARE_ O
areas O
to O
higher O
ground O
. O

Officials O
said O
the O
_RARE_ I-LOC
and O
_RARE_ I-LOC
_RARE_ O
, O
which O
both O
flow O
through O
_RARE_ I-LOC
, O
were O
in O
high O
_RARE_ O
and O
emergency O
services O
backed O
by O
troops O
were O
on O
full O
_RARE_ O
. O

Internet I-ORG
Startup I-ORG
_RARE_ O
to O
develop O
Java I-MISC
software O
. O

_RARE_ I-LOC
_RARE_ I-LOC
, O
Calif. I-LOC
1996-08-25 O

A O
small O
team O
of O
_RARE_ O
from O
Sun I-ORG
_RARE_ I-ORG
Inc. I-ORG
's O
JavaSoft I-ORG
unit O
said O
Sunday O
they O
have O
formed O
a O
new O
company O
, O
_RARE_ O
Internet I-ORG
Startup I-ORG
, O
to O
build O
Java I-MISC
_RARE_ O
software O
. O

The O
_RARE_ O
company O
, O
established O
in O
a O
_RARE_ O
office O
here O
over O
the O
last O
two O
weeks O
, O
has O
received O
venture O
_RARE_ O
from O
_RARE_ I-ORG
_RARE_ I-ORG
_RARE_ I-ORG
of O
_RARE_ I-LOC
Park I-LOC
, O
_RARE_ I-LOC
.. O

David I-PER
_RARE_ I-PER
, O
Internet I-ORG
Startup I-ORG
_RARE_ O
and O
acting O
chief O
executive O
, O
is O
a O
general O
partner O
of O
_RARE_ I-ORG
. O

The O
_RARE_ O
company O
's O
acting O
chairman O
is O
Jim I-PER
_RARE_ I-PER
, O
the O
president O
of O
_RARE_ I-ORG
Data I-ORG
Security I-ORG
, O
a O
unit O
of O
Security I-ORG
_RARE_ I-ORG
_RARE_ I-ORG
Inc. I-ORG
as O
well O
as O
chairman O
of O
_RARE_ I-ORG
. O

Internet I-ORG
Startup I-ORG
, O
which O
opened O
its O
_RARE_ O
with O
about O
half O
a O
dozen O
_RARE_ O
employees O
, O
_RARE_ O
experience O
at O
JavaSoft I-ORG
, O
_RARE_ I-ORG
_RARE_ I-ORG
Inc. I-ORG
, O
and O
_RARE_ I-ORG
Systems I-ORG
. O

" O
Java I-MISC
_RARE_ O
_RARE_ O
changes O
in O
the O
way O
we O
use O
the O
Internet I-MISC
, O
" O
said O
Hong I-PER
_RARE_ I-PER
, O
vice O
president O
of O
engineering O
of O
the O
new O
company O
after O
serving O
as O
a O
senior O
_RARE_ O
at O
JavaSoft I-ORG
. O

Java I-MISC
is O
a O
computer O
_RARE_ O
language O
introduced O
by O
Sun I-ORG
_RARE_ I-ORG
in O
_RARE_ O
which O
has O
immediately O
captured O
the O
attention O
of O
the O
industry O
for O
its O
_RARE_ O
to O
operate O
across O
_RARE_ O
all O
computer O
system O
in O
a O
relatively O
secure O
_RARE_ O
. O

Just O
last O
week O
, O
Sun I-ORG
_RARE_ I-ORG
and O
the O
_RARE_ I-LOC
_RARE_ I-LOC
venture O
capital O
giant O
_RARE_ I-ORG
_RARE_ I-ORG
_RARE_ I-ORG
& I-ORG
_RARE_ I-ORG
said O
they O
had O
completed O
_RARE_ O
of O
a O
$ O
100 O
million O
fund O
managed O
by O
_RARE_ I-ORG
_RARE_ I-ORG
to O
fund O
_RARE_ O
_RARE_ O
Java I-MISC
_RARE_ O
. O

Java I-MISC
has O
been O
_RARE_ O
by O
nearly O
50 O
organisations O
, O
_RARE_ O
from O
Microsoft I-ORG
Corp. I-ORG
and O
International I-ORG
Business I-ORG
_RARE_ I-ORG
Corp. I-ORG
to O
the O
Taiwan I-LOC
government O
. O

_RARE_ I-PER
_RARE_ I-PER
, O
another O
former O
senior O
JavaSoft I-ORG
_RARE_ O
who O
is O
among O
the O
_RARE_ O
_RARE_ O
at O
Internet I-ORG
Startup I-ORG
, O
said O
the O
new O
company O
aims O
to O
build O
software O
_RARE_ O
using O
Java I-MISC
to O
make O
_RARE_ O
applications O
_RARE_ O
. O

One O
_RARE_ O
of O
the O
Java I-MISC
language O
is O
that O
small O
software O
_RARE_ O
, O
known O
as O
" O
_RARE_ O
" O
because O
they O
are O
small O
applications O
, O
can O
be O
_RARE_ O
from O
the O
_RARE_ O
_RARE_ O
at O
the O
centre O
of O
_RARE_ O
onto O
individual O
_RARE_ O
for O
use O
. O

In O
this O
model O
, O
individual O
computer O
_RARE_ O
can O
always O
gain O
_RARE_ O
to O
the O
latest O
_RARE_ O
and O
do O
not O
need O
to O
store O
more O
software O
than O
they O
are O
currently O
using O
on O
their O
_RARE_ O
at O
any O
one O
time O
, O
also O
_RARE_ O
costs O
of O
_RARE_ O
and O
_RARE_ O
. O

Chris I-PER
_RARE_ I-PER
, O
a O
veteran O
of O
_RARE_ I-ORG
and O
a O
former O
JavaSoft I-ORG
marketing O
manager O
, O
is O
vice O
president O
of O
marketing O
at O
Internet I-ORG
Startup I-ORG
, O
whose O
_RARE_ O
site O
is O
_RARE_ O
. O

_RARE_ I-ORG
has O
_RARE_ O
_RARE_ O
Internet I-MISC
_RARE_ O
, O
including O
_RARE_ I-ORG
Net I-ORG
, O
_RARE_ I-ORG
and O
_RARE_ I-ORG
. O

GOLF O
- O
_RARE_ I-PER
WINS O
_RARE_ O
TITLE O
OF O
_RARE_ O
IN O
AKRON I-LOC
. O

AKRON I-LOC
, O
Ohio I-LOC
1996-08-25 O

Phil I-PER
Mickelson I-PER
_RARE_ O
two O
of O
the O
last O
three O
holes O
to O
win O
World I-MISC
Series I-MISC
of I-MISC
Golf I-MISC
by O
three O
_RARE_ O
over O
Billy I-PER
Mayfair I-PER
on O
Sunday O
. O

It O
was O
the O
fourth O
tournament O
title O
this O
year O
for O
Mickelson I-PER
, O
who O
shot O
an O
_RARE_ O
70 O
, O
after O
being O
tied O
for O
the O
lead O
with O
Billy I-PER
Mayfair I-PER
with O
three O
holes O
to O
play O
. O

_RARE_ O
with O
_RARE_ I-PER
at O
_RARE_ O
for O
the O
tournament O
were O
Steve I-PER
_RARE_ I-PER
, O
who O
had O
a O
68 O
, O
and O
_RARE_ I-PER
_RARE_ I-PER
, O
with O
a O
66 O
. O

" O
It O
was O
very O
hard O
to O
_RARE_ O
last O
night O
because O
there O
was O
so O
much O
I O
could O
_RARE_ O
with O
this O
win O
, O
" O
said O
Mickelson I-PER
, O
who O
had O
a O
_RARE_ O
lead O
entering O
the O
third O
round O
. O
" O

This O
was O
a O
win O
I O
wanted O
very O
, O
very O
much O
. O
" O

Mickelson I-PER
's O
victory O
gave O
him O
a O
10 O
year O
_RARE_ O
to O
the O
_RARE_ I-MISC
Tour I-MISC
. O

The O
$ O
_RARE_ O
first O
place O
check O
_RARE_ O
Mickelson I-PER
back O
to O
the O
top O
of O
the O
money O
list O
with O
$ O
_RARE_ O
won O
this O
year O
. O

" O
This O
is O
a O
major O
championship O
golf O
course O
, O
and O
for O
me O
to O
_RARE_ O
well O
on O
this O
style O
of O
course O
is O
a O
big O
step O
up O
for O
me O
in O
my O
career O
and O
my O
performance O
in O
future O
majors O
, O
" O
he O
said O
. O

Mickelson I-PER
_RARE_ O
lead O
was O
cut O
to O
two O
when O
Mayfair I-PER
_RARE_ O
the O
course O
's O
only O
easy O
_RARE_ O
, O
the O
par O
five O
second O
_RARE_ O
, O
while O
Mickelson I-PER
_RARE_ O
for O
par O
from O
25 O
feet O
. O

On O
the O
back O
nine O
Mickelson I-PER
began O
driving O
_RARE_ O
, O
and O
poor O
_RARE_ O
shots O
resulted O
in O
_RARE_ O
on O
the O
, O
eighth O
, O
12th O
and O
13th O
holes O
, O
bringing O
Mickelson I-PER
back O
to O
four O
under O
par O
, O
tied O
with O
Mayfair I-PER
, O
who O
had O
_RARE_ O
14 O
straight O
holes O
after O
the O
_RARE_ O
on O
_RARE_ O
. O

Mickelson I-PER
then O
set O
up O
a O
_RARE_ O
in O
_RARE_ O
on O
the O
_RARE_ O
, O
sending O
a O
_RARE_ O
shot O
to O
18 O
inches O
. O

He O
had O
another O
_RARE_ O
on O
the O
_RARE_ O
, O
where O
he O
his O
a O
_RARE_ O
to O
six O
feet O
. O

Mayfair I-PER
_RARE_ O
the O
_RARE_ O
, O
missing O
a O
five O
foot O
par O
_RARE_ O
, O
and O
dropped O
from O
solo O
second O
place O
to O
a O
three O
way O
tie O
for O
second O
. O

It O
was O
the O
second O
successive O
year O
in O
which O
Mayfair I-PER
has O
finished O
_RARE_ O
up O
in O
this O
tournament O
. O

He O
lost O
to O
Greg I-PER
Norman I-PER
in O
_RARE_ O
death O
last O
year O
. O

The O
defending O
champion O
was O
in O
_RARE_ O
, O
two O
behind O
Mickelson I-PER
for O
much O
of O
the O
day O
, O
until O
he O
_RARE_ O
the O
13th O
and O
_RARE_ O
holes O
. O

GOLF O
- O
SCORES O
AT O
THE O
WORLD I-MISC
SERIES I-MISC
OF I-MISC
GOLF I-MISC
. O

AKRON I-LOC
, O
Ohio I-LOC
1996-08-24 O

Scores O
after O
the O
final O

round O
of O
the O
$ O
_RARE_ O
million O
NEC I-MISC
World I-MISC
Series I-MISC
of I-MISC
Golf I-MISC
at O

_RARE_ I-LOC
_RARE_ I-LOC
, O
_RARE_ O
yards O
, O
par O
70 O
( O
players O
U.S. I-LOC
unless O
noted O
) O
: O

_RARE_ O
Phil I-PER
Mickelson I-PER
70 O
66 O
68 O
70 O

_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
70 O
70 O
71 O
66 O
, O
Steve I-PER
_RARE_ I-PER
68 O
72 O
69 O
68 O
, O

Billy I-PER
Mayfair I-PER
66 O
71 O
70 O
70 O

278 O
Greg I-PER
Norman I-PER
( O
Australia I-LOC
) O
70 O
68 O
69 O
71 O

280 O
Alexander I-PER
_RARE_ I-PER
( O
Germany I-LOC
) O
72 O
71 O
71 O
66 O
, O
Davis I-PER
_RARE_ I-PER
70 O
74 O

67 O
69 O

_RARE_ O
John I-PER
_RARE_ I-PER
70 O
69 O
71 O
71 O

_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
73 O
70 O
70 O
69 O

_RARE_ O
Tom I-PER
Lehman I-PER
72 O
69 O
74 O
68 O
, O
Fred I-PER
_RARE_ I-PER
72 O
70 O
73 O
68 O
, O
Mark I-PER

Brooks I-PER
69 O
69 O
74 O
71 O
, O
Nick I-PER
_RARE_ I-PER
( O
Britain I-LOC
) O
70 O
71 O
68 O
74 O

_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
73 O
69 O
74 O
68 O
, O
Tim I-PER
_RARE_ I-PER
70 O
67 O
75 O
72 O
, O
Mark I-PER

_RARE_ I-PER
73 O
71 O
69 O
71 O
, O
Jim I-PER
_RARE_ I-PER
75 O
69 O
67 O
73 O
, O
Justin I-PER
_RARE_ I-PER
69 O

70 O
71 O
74 O

_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
72 O
